"gene.id"	"corr.coef"
"3438"	"Lrrc41"	0.0345633933319745
"3439"	"Tmbim6"	0.0345551400785801
"3440"	"Tsfm"	0.0345263396985638
"3441"	"Gpld1"	0.0345263396985638
"3442"	"Prr3"	0.0345263396985638
"3443"	"B4gat1"	0.0345263396985638
"3444"	"Pla2g4b"	0.0345263396985638
"3445"	"Rin2"	0.0345263396985638
"3446"	"Rassf7"	0.0345263396985638
"3447"	"Cmtr2"	0.0345263396985638
"3448"	"4930577N17Rik"	0.0344962880651201
"3449"	"Clec2i"	0.034448438974102
"3450"	"Mast4"	0.0344010416026701
"3451"	"Stard13"	0.0343665934093685
"3452"	"Gtsf1"	0.0342715643879252
"3453"	"Eif2ak1"	0.0342648284756334
"3454"	"Nrf1"	0.0342619081471809
"3455"	"Klhdc3"	0.0341102297886316
"3456"	"Pakap"	0.034095974003736
"3457"	"Akap2"	0.034095974003736
"3458"	"Ccdc69"	0.0340366043836906
"3459"	"Tsc22d1"	0.0340366043836906
"3460"	"Gcsh"	0.0340366043836906
"3461"	"Ecd"	0.0340326459913052
"3462"	"Tonsl"	0.0340071399436333
"3463"	"Lamp2"	0.0339399422781127
"3464"	"Pkd1"	0.0339129274088974
"3465"	"Smco1"	0.0338734359942376
"3466"	"Trmt13"	0.0338478913243159
"3467"	"Necap1"	0.0338378034158962
"3468"	"Slc25a25"	0.0337797290555095
"3469"	"Wdr13"	0.033773191486568
"3470"	"D330050I16Rik"	0.0337264840620452
"3471"	"Zfp712"	0.0337035669349381
"3472"	"Saa3"	0.0337007495840276
"3473"	"Zbtb2"	0.0336855378218745
"3474"	"BC017158"	0.0335905692957327
"3475"	"Arfrp1"	0.0335828485742694
"3476"	"Hexim1"	0.0335110008861693
"3477"	"Gmpr2"	0.0335031729245127
"3478"	"Plekhm1"	0.033491168507011
"3479"	"Cops7b"	0.0334197148800942
"3480"	"Slc35a1"	0.0333667855013488
"3481"	"Smad7"	0.0333660259581119
"3482"	"Pou3f2"	0.0333585719052863
"3483"	"Yars2"	0.0332761587858667
"3484"	"Clasp2"	0.0332761587858667
"3485"	"Gramd3"	0.0332747814757252
"3486"	"Apeh"	0.0332543420091921
"3487"	"Casz1"	0.0332410418447193
"3488"	"Dhrs9"	0.0332188228811084
"3489"	"Slc2a1"	0.0331922826575152
"3490"	"Zfp119b"	0.0331801349592803
"3491"	"Ppm1m"	0.0331774116696961
"3492"	"Utp11l"	0.0331017173539505
"3493"	"Ppp1r7"	0.0330958285766773
"3494"	"Rbm8a"	0.033068483030417
"3495"	"Shprh"	0.0330669771856529
"3496"	"Hspa14"	0.0330358791988909
"3497"	"Nkx2-1"	0.0330199204817804
"3498"	"Chmp2b"	0.0329484385037172
"3499"	"Ttc39b"	0.0329429407355019
"3500"	"Fanca"	0.0327923839743849
"3501"	"Magix"	0.0327921494408496
"3502"	"Panct2"	0.0327862727171363
"3503"	"Lefty2"	0.0327862727171363
"3504"	"Ust"	0.0327862727171363
"3505"	"Armc2"	0.0327862727171363
"3506"	"Chst11"	0.0327862727171363
"3507"	"Tmem97"	0.0327862727171363
"3508"	"Lyrm9"	0.0327862727171363
"3509"	"Fam228a"	0.0327862727171363
"3510"	"Vsnl1"	0.0327862727171363
"3511"	"Pitx1"	0.0327862727171363
"3512"	"Synpo2l"	0.0327862727171363
"3513"	"N6amt2"	0.0327862727171363
"3514"	"Cysltr2"	0.0327862727171363
"3515"	"Gm16861"	0.0327862727171363
"3516"	"Stxbp5l"	0.0327862727171363
"3517"	"Rabl3"	0.0327862727171363
"3518"	"Synj2"	0.0327862727171363
"3519"	"Vegfa"	0.0327862727171363
"3520"	"Slc12a2"	0.0327862727171363
"3521"	"B430212C06Rik"	0.0327862727171363
"3522"	"Mir1902"	0.0327862727171363
"3523"	"Shc4"	0.0327862727171363
"3524"	"Acss2os"	0.0327862727171363
"3525"	"Mir6340"	0.0327862727171363
"3526"	"S100a2"	0.0327862727171363
"3527"	"Znhit6"	0.0327862727171363
"3528"	"Mir761"	0.0327862727171363
"3529"	"Spata6"	0.0327862727171363
"3530"	"Fhl3"	0.0327862727171363
"3531"	"Mecr"	0.0327862727171363
"3532"	"Luzp1"	0.0327862727171363
"3533"	"Camk2n1"	0.0327862727171363
"3534"	"Lnx1"	0.0327862727171363
"3535"	"Rph3a"	0.0327862727171363
"3536"	"Klrc1"	0.0327862727171363
"3537"	"Casc1"	0.0327862727171363
"3538"	"Tmem86a"	0.0327862727171363
"3539"	"Stard10"	0.0327862727171363
"3540"	"Sult1a1"	0.0327862727171363
"3541"	"Dpy19l1"	0.0327862727171363
"3542"	"Fbxl22"	0.0327862727171363
"3543"	"Eomes"	0.0327862727171363
"3544"	"Psma7"	0.0327233738584167
"3545"	"Zrsr2"	0.0327067646413243
"3546"	"Hnrnpk"	0.0326978861584915
"3547"	"Zbtb4"	0.0326883992561749
"3548"	"5430425K12Rik"	0.0325718425867102
"3549"	"Hnrnpa1"	0.0325620671769426
"3550"	"Rps25"	0.0325617833009401
"3551"	"H2-K1"	0.0325377142682185
"3552"	"Stxbp2"	0.0325235410004687
"3553"	"Ppp1r16a"	0.0324853657204223
"3554"	"Eci1"	0.0324608392044906
"3555"	"Ergic1"	0.0324543019474106
"3556"	"Slc4a9"	0.0324215314640547
"3557"	"Fip1l1"	0.0323852744013805
"3558"	"Lix1"	0.0323759647452679
"3559"	"Slc35a2"	0.0322594309718606
"3560"	"Mapkapk5"	0.0322435958522644
"3561"	"Omd"	0.0322385370056905
"3562"	"Cenpb"	0.0321571093745281
"3563"	"Tmed2"	0.0320839756166954
"3564"	"Prelid1"	0.0320098060753311
"3565"	"Naa40"	0.0319968090573569
"3566"	"Setdb2"	0.0319829840654763
"3567"	"Rcl1"	0.0319547052234789
"3568"	"Neat1"	0.0319291416086575
"3569"	"Cnpy3"	0.0318904678867079
"3570"	"Rft1"	0.0318395455012316
"3571"	"Mreg"	0.0318298517921539
"3572"	"Arpc2"	0.0318133903694664
"3573"	"Zfp764"	0.0317240169923796
"3574"	"Mrps7"	0.0317113644908342
"3575"	"Celf1"	0.0316840273858708
"3576"	"Usp36"	0.031644177082759
"3577"	"Gm4832"	0.0316302236391932
"3578"	"Irf3"	0.0316074130196902
"3579"	"Pkm"	0.0315806969430557
"3580"	"Ttc27"	0.0315504701817192
"3581"	"Zswim6"	0.0315456736193759
"3582"	"1110059E24Rik"	0.0315314062180657
"3583"	"Pcyox1"	0.0314883983622207
"3584"	"Mmachc"	0.0314213640149344
"3585"	"Rcbtb2"	0.0313462882479206
"3586"	"Arhgap39"	0.0313430601518877
"3587"	"Cdc45"	0.0313430601518877
"3588"	"BC037704"	0.0313430601518877
"3589"	"Msrb2"	0.0313430601518877
"3590"	"Smpd1"	0.0313430601518877
"3591"	"Nkrf"	0.0313430601518877
"3592"	"Gltp"	0.031332469134982
"3593"	"Rmnd1"	0.0312556052081825
"3594"	"Gm14431"	0.0312404763393668
"3595"	"Gm8898"	0.0312404763393668
"3596"	"Cpne1"	0.0311760861135941
"3597"	"Pcyt1a"	0.0311138927903866
"3598"	"Slc41a1"	0.0310743784191568
"3599"	"Rpf2"	0.0310743784191568
"3600"	"Ift27"	0.0310743784191568
"3601"	"Ints9"	0.0310296270028014
"3602"	"Rbak"	0.0308900268182792
"3603"	"Uqcrc1"	0.0308898424653312
"3604"	"Gmnn"	0.0308578322280825
"3605"	"Il1b"	0.0308493747457649
"3606"	"Kat7"	0.0307718779300799
"3607"	"Ghdc"	0.0307657870097413
"3608"	"Msto1"	0.0307494541155333
"3609"	"Gcnt2"	0.0307201019649991
"3610"	"Cdc37l1"	0.0307073889971356
"3611"	"Sowahc"	0.0306786833942465
"3612"	"Senp5"	0.0306056472210031
"3613"	"Ints7"	0.0305874928155896
"3614"	"0610007P14Rik"	0.0305812504891433
"3615"	"Sfpq"	0.0305489448274628
"3616"	"Abhd16a"	0.0305199739982679
"3617"	"Kcmf1"	0.03050562617814
"3618"	"Gm17821"	0.0304898771666039
"3619"	"Mob1a"	0.0304430228994218
"3620"	"Idh2"	0.030424739845934
"3621"	"Sp110"	0.0304078057936723
"3622"	"Uba5"	0.0304056887425273
"3623"	"Bmp2k"	0.0303755517042281
"3624"	"Cfap20"	0.0303598472252438
"3625"	"Srrt"	0.0303575647055486
"3626"	"Srp54a"	0.0303300146362409
"3627"	"Iah1"	0.0303172343485824
"3628"	"Aph1c"	0.0302969258852639
"3629"	"Dennd1b"	0.0302932817546759
"3630"	"Tmem55b"	0.0302321275737628
"3631"	"1110008P14Rik"	0.0301686966321653
"3632"	"Dhodh"	0.0301508929866599
"3633"	"Rasal3"	0.0301475565431107
"3634"	"Inpp4a"	0.0300993714390048
"3635"	"Cd93"	0.0300602721038427
"3636"	"Rmi2"	0.0300551960216648
"3637"	"Mettl3"	0.0300368868764311
"3638"	"Cacybp"	0.0300282509890087
"3639"	"Camk2d"	0.0299862420891864
"3640"	"Rpl34-ps1"	0.0299674597452401
"3641"	"Prmt3"	0.029956888496245
"3642"	"Hibch"	0.0299457751998818
"3643"	"Slc39a3"	0.029938726931237
"3644"	"Parvg"	0.0298775626790292
"3645"	"Lyrm1"	0.0297350578900718
"3646"	"Strn4"	0.0296606670457356
"3647"	"Ppm1k"	0.0296351699493061
"3648"	"Ncaph2"	0.0296071646227186
"3649"	"Stap1"	0.0295929061871585
"3650"	"Phka1"	0.0294858141384421
"3651"	"Rrnad1"	0.029457933353712
"3652"	"Sigmar1"	0.0294398626841327
"3653"	"Mkrn2"	0.0293338430548341
"3654"	"Srd5a3"	0.0293171487280723
"3655"	"Phip"	0.0292808746401447
"3656"	"Tap2"	0.0292804426109855
"3657"	"Kif20b"	0.0291392512349581
"3658"	"Fbxo21"	0.0291392512349581
"3659"	"Creld1"	0.0291392512349581
"3660"	"Irak3"	0.0290597759748535
"3661"	"Dnase2a"	0.0290229115014443
"3662"	"Rab11a"	0.0290074934998421
"3663"	"Eif3a"	0.0289142447725252
"3664"	"Slc40a1"	0.0289138856224876
"3665"	"Cox20"	0.0288471916035657
"3666"	"Elac1"	0.0288307620768748
"3667"	"Rsrc1"	0.0288177181445868
"3668"	"Ankrd46"	0.0287746872286384
"3669"	"Zfand5"	0.0287536722521608
"3670"	"Cd9"	0.0285644302728899
"3671"	"Hist1h2bk"	0.0285386305701389
"3672"	"Srp54b"	0.0285253587604774
"3673"	"Satb1"	0.0285163559311172
"3674"	"B3gnt2"	0.0285109547080588
"3675"	"Ntan1"	0.0284849195753871
"3676"	"Srp54c"	0.0284462690951754
"3677"	"Rfwd3"	0.0283992342198164
"3678"	"Rps9"	0.0283819845632784
"3679"	"Nhp2l1"	0.0283790517994411
"3680"	"Ash1l"	0.02832411866347
"3681"	"Ifi205"	0.028315120758036
"3682"	"D16Ertd472e"	0.0282538119151879
"3683"	"Nde1"	0.0282359088780399
"3684"	"Arrb2"	0.0282187105108953
"3685"	"R74862"	0.0281866791734405
"3686"	"Ggt5"	0.028168058105764
"3687"	"Rsrc2"	0.0281657615849599
"3688"	"Mib2"	0.0281633806558066
"3689"	"Rnf185"	0.0281374734180197
"3690"	"Dpy30"	0.0281245622670807
"3691"	"Mterf3"	0.028101768292466
"3692"	"Mettl16"	0.0280551775429156
"3693"	"Ssr3"	0.0279906522495408
"3694"	"Rbmx"	0.0279582745760079
"3695"	"Bbs9"	0.0279439818370481
"3696"	"Mir8107"	0.0279412901176103
"3697"	"Akirin1"	0.0278818183038701
"3698"	"Frg1"	0.0278716724809158
"3699"	"Themis2"	0.0278212261203881
"3700"	"Gal3st3"	0.0278075498274686
"3701"	"Timm13"	0.0276859068437768
"3702"	"Mrpl54"	0.027637960136326
"3703"	"Mtmr1"	0.0276103522414422
"3704"	"Aagab"	0.0276096393619686
"3705"	"Ankrd66"	0.027604340863894
"3706"	"Inpp5a"	0.0275314763668178
"3707"	"Gna15"	0.0275240431652784
"3708"	"Smtnl2"	0.0275034576073282
"3709"	"Snx3"	0.0274515854340416
"3710"	"C920021L13Rik"	0.0274437411652368
"3711"	"Tmem57"	0.027387026543761
"3712"	"Itga5"	0.0273859986290873
"3713"	"Bckdha"	0.0273850536251406
"3714"	"Gopc"	0.0273472742930645
"3715"	"Ubqln1"	0.0272842016816679
"3716"	"Mfhas1"	0.0272439186180546
"3717"	"5830454E08Rik"	0.0272245082393135
"3718"	"Nrbf2"	0.027210087517825
"3719"	"Ncoa3"	0.027144522313842
"3720"	"Scyl3"	0.0270212302650976
"3721"	"Snx29"	0.0269852993375673
"3722"	"Slc25a24"	0.0269677712415908
"3723"	"Tmem109"	0.0269594062431025
"3724"	"Kpnb1"	0.0269482963008042
"3725"	"Fam13b"	0.0269422102021086
"3726"	"Emd"	0.0269022900671171
"3727"	"Ipmk"	0.0268965962931136
"3728"	"Tm9sf3"	0.0268585615421934
"3729"	"Vars2"	0.0268574800560964
"3730"	"Asxl2"	0.0267247994566655
"3731"	"Cad"	0.026702811836334
"3732"	"Scamp1"	0.0266957305927606
"3733"	"Sppl2a"	0.0266733848801512
"3734"	"Kctd2"	0.0266677593312367
"3735"	"Tceb3"	0.0266332399375623
"3736"	"Ramp1"	0.0265937277463424
"3737"	"Dusp8"	0.0265269084065972
"3738"	"Fancb"	0.0265269084065972
"3739"	"Kdelc2"	0.0265086604689649
"3740"	"Sigirr"	0.0264804275412971
"3741"	"Trp53inp1"	0.0264316241329435
"3742"	"Arsa"	0.0263814175134383
"3743"	"Polrmt"	0.0263758746580712
"3744"	"AI846148"	0.0263694696393995
"3745"	"Ambra1"	0.026354149127027
"3746"	"Hectd3"	0.0263367984832694
"3747"	"Fbxo45"	0.0262008393457186
"3748"	"Blm"	0.0262008393457186
"3749"	"Sacs"	0.0260995475167731
"3750"	"Smc5"	0.026066498011415
"3751"	"Fadd"	0.026049469658209
"3752"	"Fnbp4"	0.0260362328938432
"3753"	"B3galt1"	0.025955971688282
"3754"	"Fah"	0.025955971688282
"3755"	"Eif4g3"	0.0259459633637223
"3756"	"Whrn"	0.0258604935585438
"3757"	"Kmo"	0.0258089501319238
"3758"	"Ndufv2"	0.0257853209966574
"3759"	"Bahd1"	0.0257852590405852
"3760"	"Hsd17b10"	0.0256324012843354
"3761"	"Cbll1"	0.025627628774203
"3762"	"Pnpt1"	0.0255878166462557
"3763"	"Adprm"	0.0255865777631478
"3764"	"Mphosph6"	0.0255860200858783
"3765"	"Rcan1"	0.0255822255048325
"3766"	"Med25"	0.0255822255048325
"3767"	"Acap1"	0.0255193231078729
"3768"	"Asf1b"	0.0255017497245283
"3769"	"Utp14a"	0.0254962255558643
"3770"	"Atxn7l1"	0.0254825826300529
"3771"	"Orm3"	0.0254362089346522
"3772"	"Ptges2"	0.0254239162700203
"3773"	"Zfp692"	0.0254156407511421
"3774"	"Card6"	0.02540126966788
"3775"	"Cbx5"	0.0253791919690799
"3776"	"Fmo5"	0.0253063509414753
"3777"	"Myeov2"	0.0252044264629669
"3778"	"Tbc1d25"	0.0251761584333273
"3779"	"Ttc14"	0.0251082438901652
"3780"	"Ppp3cc"	0.0250536623214213
"3781"	"Abhd17b"	0.0249908441721519
"3782"	"Bhlhe40"	0.0249013948404393
"3783"	"Smim15"	0.0248954960390439
"3784"	"Treml2"	0.0248886098567507
"3785"	"Ifi27"	0.0248507681458695
"3786"	"Mrps2"	0.0248168442758182
"3787"	"Fam114a1"	0.0248132604511033
"3788"	"Adam15"	0.0248045862829392
"3789"	"Nol8"	0.0247792502376745
"3790"	"Mcm2"	0.0247647845922426
"3791"	"Zfp319"	0.0247523758318322
"3792"	"Rps6ka2"	0.0247423861995815
"3793"	"Ubl5"	0.0247176886599937
"3794"	"Dclk2"	0.0247112885590443
"3795"	"Actr6"	0.0246240201880357
"3796"	"Stip1"	0.0245499568373754
"3797"	"Sft2d2"	0.0245172909737288
"3798"	"Tstd1"	0.0244964188975787
"3799"	"Kif20a"	0.0244695695704196
"3800"	"Fam173a"	0.0244623480201755
"3801"	"Pyhin1"	0.0244614555468545
"3802"	"Prkaca"	0.0244525472080204
"3803"	"R3hdm2"	0.0244202629023982
"3804"	"Rpl37rt"	0.0243932071778516
"3805"	"Asb7"	0.0243607812543536
"3806"	"Tbrg1"	0.0242467942404004
"3807"	"Ccpg1"	0.0242238415580598
"3808"	"Larp4"	0.0242018033755084
"3809"	"Tor1aip1"	0.0241241529233887
"3810"	"Abca3"	0.0240656174313543
"3811"	"Xrcc6"	0.0240304193774056
"3812"	"Zfp961"	0.024022854682945
"3813"	"Txnl1"	0.0240135783126995
"3814"	"Ruvbl2"	0.0239995870243592
"3815"	"Abca13"	0.023920794714622
"3816"	"Hat1"	0.0238772080957668
"3817"	"Rbm6"	0.0238416886303978
"3818"	"Zfp513"	0.0237780590602082
"3819"	"Hpse"	0.0237549236830588
"3820"	"Gm13830"	0.0236933864163794
"3821"	"Xpot"	0.0236460488559941
"3822"	"Ccdc47"	0.0235597646658331
"3823"	"Zfp932"	0.0235173798903296
"3824"	"Rpgrip1"	0.0234952617315576
"3825"	"1700071M16Rik"	0.023482265175571
"3826"	"Rgs7bp"	0.0234678729168142
"3827"	"Fam8a1"	0.0234013196975641
"3828"	"Ugt1a6b"	0.0233687059749744
"3829"	"Ralgds"	0.0233418194631936
"3830"	"Pabpn1"	0.0233391386121971
"3831"	"Hif1a"	0.0232868624128109
"3832"	"2310045N01Rik"	0.0232690730118437
"3833"	"Ociad1"	0.0232319369972712
"3834"	"Galm"	0.0231553913390885
"3835"	"Elf4"	0.0231493097313232
"3836"	"Zc3h12c"	0.0231433734684426
"3837"	"Gna13"	0.0230703268667779
"3838"	"Pus10"	0.0230680700885278
"3839"	"Yy1"	0.0230642853296959
"3840"	"Ssu72"	0.0229890101970683
"3841"	"Pfdn2"	0.0229847988437604
"3842"	"Zfp568"	0.0229760219208663
"3843"	"Itk"	0.0229575911282489
"3844"	"Trim21"	0.0229531023695353
"3845"	"Aldoart1"	0.0228669770663896
"3846"	"AU041133"	0.0228456231583348
"3847"	"Zbtb42"	0.0228456231583348
"3848"	"Pfdn1"	0.0228456231583348
"3849"	"Ube2c"	0.0228456231583348
"3850"	"Foxm1"	0.0228456231583348
"3851"	"Ccdc9"	0.0228213997802096
"3852"	"Atp5sl"	0.0228114043009241
"3853"	"Rybp"	0.0227252046828496
"3854"	"Nabp2"	0.0227108321950692
"3855"	"Lime1"	0.0227072155483245
"3856"	"Sash3"	0.0226885417363984
"3857"	"Zyg11b"	0.0226722178182162
"3858"	"Snw1"	0.0226271913325677
"3859"	"Dhx33"	0.0225902778874843
"3860"	"Plekha1"	0.0224785851385353
"3861"	"Cmtm7"	0.0224784273350641
"3862"	"Stk11ip"	0.0224681097101852
"3863"	"Vps39"	0.022428370681324
"3864"	"Thoc2"	0.0223958436734599
"3865"	"Fermt3"	0.0222865691019173
"3866"	"Fam20b"	0.0222639123320404
"3867"	"Mapkapk3"	0.0221567426273245
"3868"	"Safb"	0.0221112996242381
"3869"	"Slc39a9"	0.0220922803851319
"3870"	"Fuz"	0.0220692090422618
"3871"	"Zfp810"	0.0220473201109162
"3872"	"Trim32"	0.0220380891692961
"3873"	"Ribc1"	0.0220380891692961
"3874"	"Rbm17"	0.0220116758646233
"3875"	"Tnfaip2"	0.0219329937965919
"3876"	"Samd8"	0.0219023074617688
"3877"	"Lmnb2"	0.0217628922029635
"3878"	"Fam73a"	0.0217628922029635
"3879"	"Il27ra"	0.0216559647109181
"3880"	"Sec61a1"	0.0216526096166823
"3881"	"Dennd5b"	0.0216505201574898
"3882"	"Smek1"	0.0216219933634622
"3883"	"Gm12338"	0.0216179389371806
"3884"	"Elp3"	0.0215959965352694
"3885"	"Stxbp3-ps"	0.0215551677500843
"3886"	"Calr"	0.0215523506867018
"3887"	"4831440E17Rik"	0.0215215547897798
"3888"	"Tdg"	0.0215050823204611
"3889"	"Coro7"	0.0214732912287525
"3890"	"Cndp2"	0.0214350888733086
"3891"	"Snip1"	0.0214010170621252
"3892"	"Trp53"	0.0213629716607894
"3893"	"AI837181"	0.0213504979923085
"3894"	"Arhgef11"	0.0213420868455232
"3895"	"Gm16548"	0.0213300522510647
"3896"	"Hdhd2"	0.0213297998208149
"3897"	"G530011O06Rik"	0.0213297998208149
"3898"	"4930519G04Rik"	0.0212949662944233
"3899"	"Gbp2"	0.0212645137894799
"3900"	"Gatad2a"	0.0212307684249138
"3901"	"Iars2"	0.0212259443797906
"3902"	"Gtpbp1"	0.0212020341237274
"3903"	"1810026J23Rik"	0.0211308539731719
"3904"	"Arl5a"	0.0211197250566262
"3905"	"Ndfip2"	0.0211091997126073
"3906"	"Wbp2"	0.0211037037027092
"3907"	"Bnip3"	0.0210826547198358
"3908"	"Slc6a13"	0.0210786243375822
"3909"	"Haus8"	0.0210218628312085
"3910"	"Tial1"	0.020991077864337
"3911"	"Loxl3"	0.0209844745949378
"3912"	"Tmed4"	0.0209772482075715
"3913"	"Ten1"	0.0209020189904904
"3914"	"Wbscr16"	0.0208992688303322
"3915"	"Glb1l"	0.0208515582703225
"3916"	"Acadm"	0.0208332735923086
"3917"	"Mir6381"	0.0208137508821129
"3918"	"Eif2b3"	0.0208137508821129
"3919"	"Rps10"	0.020697234971678
"3920"	"Mef2a"	0.0205510869726391
"3921"	"Suclg1"	0.0205313792091323
"3922"	"Rpl7"	0.020520319641144
"3923"	"Slc38a9"	0.0204950129745043
"3924"	"Sh3bp1"	0.0204812437837857
"3925"	"Cdc26"	0.020466026903317
"3926"	"Psmc1"	0.020443707544157
"3927"	"Camk1d"	0.0204371050909418
"3928"	"Ppp2r4"	0.020421968465825
"3929"	"Ubxn8"	0.020390312641171
"3930"	"Arl6ip1"	0.0203876479062864
"3931"	"Eif2d"	0.020384466183019
"3932"	"Ncoa6"	0.0203282280549683
"3933"	"Trp53rka"	0.0203193440089095
"3934"	"Zbtb1"	0.0203076502402745
"3935"	"Dvl1"	0.0202965384051703
"3936"	"Pdlim5"	0.0202468026422562
"3937"	"Aff1"	0.0202311442420726
"3938"	"Akap8"	0.0202293665426642
"3939"	"Tdrd3"	0.0202253703553929
"3940"	"Supt6"	0.0201051645678422
"3941"	"Wrnip1"	0.0200948052218275
"3942"	"Leng9"	0.0200948052218275
"3943"	"Zmynd8"	0.0200772437201205
"3944"	"Gid8"	0.0200626059768189
"3945"	"Ikbkap"	0.0200611856011027
"3946"	"Otud6b"	0.020057708495274
"3947"	"Rplp1"	0.0199943568143455
"3948"	"Ddx24"	0.0199933899270815
"3949"	"Serbp1"	0.0199813897730714
"3950"	"Arf6"	0.0199802252418849
"3951"	"Il13ra1"	0.0199793256626405
"3952"	"Tbck"	0.0199682712264875
"3953"	"Tmem120a"	0.0199662389636215
"3954"	"2410016O06Rik"	0.0199405237860332
"3955"	"Ticam1"	0.0199264313673479
"3956"	"Cxxc1"	0.0199126408366238
"3957"	"Leprot"	0.0199039781475711
"3958"	"Taldo1"	0.0198795417864032
"3959"	"Bach1"	0.0198562067691245
"3960"	"Hcls1"	0.019822180536188
"3961"	"H2afz"	0.0197537797780678
"3962"	"Klk14"	0.0197464397185165
"3963"	"Oplah"	0.0197210189552334
"3964"	"A530088E08Rik"	0.0197147884395545
"3965"	"Rexo4"	0.0196943498704444
"3966"	"Gm5431"	0.0196366529041572
"3967"	"Shfm1"	0.0196328775248204
"3968"	"Il1a"	0.0196133770754903
"3969"	"1-Mar"	0.0195956741979068
"3970"	"Mtfp1"	0.0195894125949298
"3971"	"Ssbp3"	0.0195894125949298
"3972"	"Agtpbp1"	0.0195735726007131
"3973"	"Smap2"	0.019569378471778
"3974"	"Gm8615"	0.0195692816135284
"3975"	"Rpl34"	0.0195303518496296
"3976"	"Ccl6"	0.0194859045396327
"3977"	"Tmem205"	0.0194752149439549
"3978"	"Mir7231"	0.0194649211507475
"3979"	"Myadm"	0.0194597927311058
"3980"	"Cyp3a13"	0.0193789395141391
"3981"	"Sgol1"	0.0193538743282912
"3982"	"Irf5"	0.0193521904211755
"3983"	"Nfia"	0.0193516918980883
"3984"	"Utrn"	0.0192104314907277
"3985"	"Brap"	0.0192074725147309
"3986"	"Mplkip"	0.0191661256367353
"3987"	"Donson"	0.0191526491480564
"3988"	"Apoa1bp"	0.0191439228661118
"3989"	"Glrx5"	0.0191115920997643
"3990"	"Ttll12"	0.0190996772800566
"3991"	"Tsix"	0.0190996772800566
"3992"	"Fbxo31"	0.0190786281943175
"3993"	"Gm15133"	0.0190511383638373
"3994"	"Calm2"	0.0189904261850242
"3995"	"Gcnt1"	0.0189753936750085
"3996"	"Armc7"	0.0189596190436211
"3997"	"4932438H23Rik"	0.0189537479489125
"3998"	"Bcl6"	0.0189499928306579
"3999"	"Chmp6"	0.0189448337630451
"4000"	"Commd10"	0.0189448337630451
"4001"	"Psmc4"	0.0189348034950638
"4002"	"Ccr1"	0.0189134395285971
"4003"	"Polr1d"	0.0188388015023148
"4004"	"Plaa"	0.0188142742570018
"4005"	"Chek2"	0.0188133627248232
"4006"	"Slc12a6"	0.0187778191350631
"4007"	"Dnajc10"	0.018764758405337
"4008"	"Rwdd1"	0.0187594240154227
"4009"	"Nars"	0.0187538760960848
"4010"	"Abcb8"	0.0186790852892428
"4011"	"Hist1h2bq"	0.0186556718677059
"4012"	"Hist1h2br"	0.0186556718677059
"4013"	"Mcm7"	0.0186105967069156
"4014"	"C130026I21Rik"	0.0184907952658312
"4015"	"Ccny"	0.0183292263961882
"4016"	"Arfgap2"	0.0183161995398443
"4017"	"Gm13212"	0.0182981531457752
"4018"	"Fam132a"	0.0182463850495185
"4019"	"Bscl2"	0.0181860454748245
"4020"	"Gga3"	0.0181279593267612
"4021"	"Ap2m1"	0.018126417424061
"4022"	"Nab1"	0.0181233729964125
"4023"	"Pdap1"	0.0180941320464242
"4024"	"Dpy19l3"	0.0180528855306228
"4025"	"Zfp106"	0.0180153945146943
"4026"	"Cd14"	0.0179725054346162
"4027"	"Snx20"	0.0179644651067613
"4028"	"Mrpl45"	0.0179578149283298
"4029"	"Mfsd1"	0.0179568914930982
"4030"	"4931431C16Rik"	0.0179560319272922
"4031"	"Wdr55"	0.0178669511462323
"4032"	"Lcp2"	0.0178417110616006
"4033"	"Ap2s1"	0.0178350799116252
"4034"	"Akt1s1"	0.0177761738500782
"4035"	"Selk"	0.0177707171602022
"4036"	"Rpl38"	0.0177671883192857
"4037"	"Tns3"	0.0177153781740611
"4038"	"Rasgrp4"	0.0175827583941602
"4039"	"Acadl"	0.0175153653769595
"4040"	"Mrgbp"	0.017460884074727
"4041"	"Htatip2"	0.0174590134413597
"4042"	"Ypel3"	0.0174495276333953
"4043"	"Cactin"	0.0174365996223763
"4044"	"Ccdc84"	0.0174344447917311
"4045"	"Osbp"	0.0174055649682399
"4046"	"Tatdn2"	0.017404197701886
"4047"	"Gm10052"	0.0173933604127029
"4048"	"Rngtt"	0.0173742775961605
"4049"	"Sesn1"	0.0173618599728368
"4050"	"Copa"	0.0173181096942063
"4051"	"Nt5c3"	0.0173114357776457
"4052"	"Vdac2"	0.0173049250527287
"4053"	"Znfx1"	0.0172920905329733
"4054"	"Dym"	0.0172901100451544
"4055"	"Myl6"	0.0172420881909893
"4056"	"Nup54"	0.017199100770739
"4057"	"Orm2"	0.017171147912356
"4058"	"Spag5"	0.0171073034661404
"4059"	"Slc6a6"	0.0171023015074224
"4060"	"Ogfr"	0.0171018511070561
"4061"	"Ell2"	0.0170956921083056
"4062"	"Fkbp5"	0.0170928041856244
"4063"	"Slc27a1"	0.0170715145654864
"4064"	"Lars2"	0.0170584496846288
"4065"	"Ept1"	0.0170032967261617
"4066"	"Mycbp"	0.0168670651788185
"4067"	"Mrpl9"	0.0168495964199524
"4068"	"Zfp281"	0.0168329089345103
"4069"	"Setd6"	0.0167853190335788
"4070"	"Cd209c"	0.0167791031793969
